goal,dimension,region_id,score,year
LSP,score,6,75.07,2014
LSP,score,7,75.07,2014
LSP,score,8,75.07,2014
LSP,score,9,75.07,2014
LSP,status,0,73.09,2014
LSP,status,1,73.09,2014
LSP,status,2,73.09,2014
LSP,status,3,73.09,2014
LSP,status,4,73.09,2014
LSP,status,5,73.09,2014
LSP,status,6,73.09,2014
LSP,status,7,73.09,2014
LSP,status,8,73.09,2014
LSP,status,9,73.09,2014
LSP,trend,1,0.01,2014
LSP,trend,2,0.01,2014
LSP,trend,3,0.01,2014
LSP,trend,4,0.01,2014
LSP,trend,5,0.01,2014
LSP,trend,6,0.01,2014
LSP,trend,7,0.01,2014
LSP,trend,8,0.01,2014
LSP,trend,9,0.01,2014
MAR,future,0,94.92,2014
MAR,future,1,94.92,2014
MAR,future,2,94.92,2014
MAR,future,3,94.92,2014
MAR,future,4,94.92,2014
MAR,future,5,94.92,2014
MAR,future,6,94.92,2014
MAR,future,7,94.92,2014
MAR,future,8,94.92,2014
MAR,future,9,94.92,2014
MAR,pressures,1,19.96,2014
MAR,pressures,2,19.96,2014
MAR,pressures,3,19.96,2014
MAR,pressures,4,19.96,2014
MAR,pressures,5,19.96,2014
MAR,pressures,6,19.96,2014
MAR,pressures,7,19.96,2014
MAR,pressures,8,19.96,2014
MAR,pressures,9,19.96,2014
MAR,resilience,1,54.49,2014
MAR,resilience,2,54.49,2014
MAR,resilience,3,54.49,2014
MAR,resilience,4,54.49,2014
MAR,resilience,5,54.49,2014
MAR,resilience,6,54.49,2014
MAR,resilience,7,54.49,2014
MAR,resilience,8,54.49,2014
MAR,resilience,9,54.49,2014
MAR,score,0,91.51,2014
MAR,score,1,91.51,2014
MAR,score,2,91.51,2014
MAR,score,3,91.51,2014
MAR,score,4,91.51,2014
MAR,score,5,91.51,2014
MAR,score,6,91.51,2014
MAR,score,7,91.51,2014
MAR,score,8,91.51,2014
MAR,score,9,91.51,2014
MAR,status,0,88.1,2014
MAR,status,1,88.1,2014
MAR,status,2,88.1,2014
MAR,status,3,88.1,2014
MAR,status,4,88.1,2014
MAR,status,5,88.1,2014
MAR,status,6,88.1,2014
MAR,status,7,88.1,2014
MAR,status,8,88.1,2014
MAR,status,9,88.1,2014
MAR,trend,1,-0.05,2014
MAR,trend,2,-0.05,2014
MAR,trend,3,-0.05,2014
MAR,trend,4,-0.05,2014
MAR,trend,5,-0.05,2014
MAR,trend,6,-0.05,2014
MAR,trend,7,-0.05,2014
MAR,trend,8,-0.05,2014
MAR,trend,9,-0.05,2014
NP,future,0,37.85,2014
NP,future,1,37.85,2014
NP,future,2,37.85,2014
NP,future,3,37.85,2014
NP,future,4,37.85,2014
NP,future,5,37.85,2014
NP,future,6,37.85,2014
NP,future,7,37.85,2014
NP,future,8,37.85,2014
NP,future,9,37.85,2014
NP,pressures,1,16.62,2014
NP,pressures,2,16.62,2014
NP,pressures,3,16.62,2014
NP,pressures,4,16.62,2014
NP,pressures,5,16.62,2014
NP,pressures,6,16.62,2014
NP,pressures,7,16.62,2014
NP,pressures,8,16.62,2014
NP,pressures,9,16.62,2014
NP,resilience,1,73.48,2014
NP,resilience,2,73.48,2014
NP,resilience,3,73.48,2014
NP,resilience,4,73.48,2014
NP,resilience,5,73.48,2014
NP,resilience,6,73.48,2014
NP,resilience,7,73.48,2014
NP,resilience,8,73.48,2014
NP,resilience,9,73.48,2014
NP,score,0,33.51,2014
NP,score,1,33.51,2014
NP,score,2,33.51,2014
NP,score,3,33.51,2014
NP,score,4,33.51,2014
NP,score,5,33.51,2014
NP,score,6,33.51,2014
NP,score,7,33.51,2014
NP,score,8,33.51,2014
NP,score,9,33.51,2014
NP,status,0,29.17,2014
NP,status,1,29.17,2014
NP,status,2,29.17,2014
NP,status,3,29.17,2014
NP,status,4,29.17,2014
NP,status,5,29.17,2014
NP,status,6,29.17,2014
NP,status,7,29.17,2014
NP,status,8,29.17,2014
NP,status,9,29.17,2014
NP,trend,1,0.16,2014
NP,trend,2,0.16,2014
NP,trend,3,0.16,2014
NP,trend,4,0.16,2014
NP,trend,5,0.16,2014
NP,trend,6,0.16,2014
NP,trend,7,0.16,2014
NP,trend,8,0.16,2014
NP,trend,9,0.16,2014
SP,future,0,76.46,2014
SP,future,1,76.46,2014
SP,future,2,76.46,2014
SP,future,3,76.46,2014
SP,future,4,76.46,2014
SP,future,5,76.46,2014
SP,future,6,76.46,2014
SP,future,7,76.46,2014
SP,future,8,76.46,2014
SP,future,9,76.46,2014
SP,pressures,1,,2014
SP,pressures,2,,2014
SP,pressures,3,,2014
SP,pressures,4,,2014
SP,pressures,5,,2014
SP,pressures,6,,2014
SP,pressures,7,,2014
SP,pressures,8,,2014
SP,pressures,9,,2014
SP,resilience,1,,2014
SP,resilience,2,,2014
SP,resilience,3,,2014
SP,resilience,4,,2014
SP,resilience,5,,2014
SP,resilience,6,,2014
SP,resilience,7,,2014
SP,resilience,8,,2014
SP,resilience,9,,2014
SP,score,0,72.68,2014
SP,score,1,72.68,2014
SP,score,2,72.68,2014
SP,score,3,72.68,2014
SP,score,4,72.68,2014
SP,score,5,72.68,2014
SP,score,6,72.68,2014
SP,score,7,72.68,2014
SP,score,8,72.68,2014
SP,score,9,72.68,2014
SP,status,0,68.91,2014
SP,status,1,68.91,2014
SP,status,2,68.91,2014
SP,status,3,68.91,2014
SP,status,4,68.91,2014
SP,status,5,68.91,2014
SP,status,6,68.91,2014
SP,status,7,68.91,2014
SP,status,8,68.91,2014
SP,status,9,68.91,2014
SP,trend,1,0.02,2014
SP,trend,2,0.02,2014
SP,trend,3,0.02,2014
SP,trend,4,0.02,2014
SP,trend,5,0.02,2014
SP,trend,6,0.02,2014
SP,trend,7,0.02,2014
SP,trend,8,0.02,2014
SP,trend,9,0.02,2014
SPP,future,0,92,2014
SPP,future,1,92,2014
SPP,future,2,92,2014
SPP,future,3,92,2014
SPP,future,4,92,2014
SPP,future,5,92,2014
SPP,future,6,92,2014
SPP,future,7,92,2014
SPP,future,8,92,2014
SPP,future,9,92,2014
SPP,pressures,1,27.88,2014
SPP,pressures,2,27.88,2014
SPP,pressures,3,27.88,2014
SPP,pressures,4,27.88,2014
SPP,pressures,5,27.88,2014
SPP,pressures,6,27.88,2014
SPP,pressures,7,27.88,2014
SPP,pressures,8,27.88,2014
SPP,pressures,9,27.88,2014
SPP,resilience,1,60.7,2014
SPP,resilience,2,60.7,2014
SPP,resilience,3,60.7,2014
SPP,resilience,4,60.7,2014
SPP,resilience,5,60.7,2014
SPP,resilience,6,60.7,2014
SPP,resilience,7,60.7,2014
SPP,resilience,8,60.7,2014
SPP,resilience,9,60.7,2014
SPP,score,0,91.29,2014
SPP,score,1,91.29,2014
SPP,score,2,91.29,2014
SPP,score,3,91.29,2014
SPP,score,4,91.29,2014
SPP,score,5,91.29,2014
SPP,score,6,91.29,2014
SPP,score,7,91.29,2014
SPP,score,8,91.29,2014
SPP,score,9,91.29,2014
SPP,status,0,90.58,2014
SPP,status,1,90.58,2014
SPP,status,2,90.58,2014
SPP,status,3,90.58,2014
SPP,status,4,90.58,2014
SPP,status,5,90.58,2014
SPP,status,6,90.58,2014
SPP,status,7,90.58,2014
SPP,status,8,90.58,2014
SPP,status,9,90.58,2014
SPP,trend,1,-0.14,2014
SPP,trend,2,-0.14,2014
SPP,trend,3,-0.14,2014
SPP,trend,4,-0.14,2014
SPP,trend,5,-0.14,2014
SPP,trend,6,-0.14,2014
SPP,trend,7,-0.14,2014
SPP,trend,8,-0.14,2014
SPP,trend,9,-0.14,2014
TR,future,0,99.93,2014
TR,future,1,,2014
TR,future,2,,2014
TR,future,3,,2014
TR,future,4,,2014
TR,future,5,100,2014
TR,future,6,100,2014
TR,future,7,100,2014
TR,future,8,99.63,2014
TR,future,9,100,2014
TR,pressures,1,36.48,2014
TR,pressures,2,36.48,2014
TR,pressures,3,36.48,2014
TR,pressures,4,36.48,2014
TR,pressures,5,36.48,2014
TR,pressures,6,36.48,2014
TR,pressures,7,36.48,2014
TR,pressures,8,36.48,2014
TR,pressures,9,36.48,2014
TR,resilience,1,40.4,2014
TR,resilience,2,40.4,2014
TR,resilience,3,40.4,2014
TR,resilience,4,40.4,2014
TR,resilience,5,40.4,2014
TR,resilience,6,40.4,2014
TR,resilience,7,40.4,2014
TR,resilience,8,40.4,2014
TR,resilience,9,40.4,2014
TR,score,0,99.96,2014
TR,score,1,,2014
TR,score,2,,2014
TR,score,3,,2014
TR,score,4,,2014
TR,score,5,100,2014
TR,score,6,100,2014
TR,score,7,100,2014
TR,score,8,99.82,2014
TR,score,9,100,2014
TR,status,0,100,2014
TR,status,1,,2014
TR,status,2,,2014
TR,status,3,,2014
TR,status,4,,2014
TR,status,5,100,2014
TR,status,6,100,2014
TR,status,7,100,2014
TR,status,8,100,2014
TR,status,9,100,2014
TR,trend,1,,2014
TR,trend,2,,2014
TR,trend,3,,2014
TR,trend,4,,2014
TR,trend,5,0,2014
TR,trend,6,0,2014
TR,trend,7,0,2014
TR,trend,8,-0.02,2014
TR,trend,9,0.09,2014
AO,future,0,100,2015
AO,future,1,100,2015
AO,future,2,100,2015
AO,future,3,100,2015
AO,future,4,100,2015
AO,future,5,100,2015
AO,future,6,100,2015
AO,future,7,100,2015
AO,future,8,100,2015
AO,future,9,100,2015
AO,pressures,1,19.69,2015
AO,pressures,2,19.69,2015
AO,pressures,3,19.69,2015
AO,pressures,4,19.69,2015
AO,pressures,5,19.69,2015
AO,pressures,6,19.69,2015
AO,pressures,7,19.69,2015
AO,pressures,8,19.69,2015
AO,pressures,9,19.69,2015
AO,resilience,1,74.11,2015
AO,resilience,2,74.11,2015
AO,resilience,3,74.11,2015
AO,resilience,4,74.11,2015
AO,resilience,5,74.11,2015
AO,resilience,6,74.11,2015
AO,resilience,7,74.11,2015
AO,resilience,8,74.11,2015
AO,resilience,9,74.11,2015
AO,score,0,100,2015
AO,score,1,100,2015
AO,score,2,100,2015
AO,score,3,100,2015
AO,score,4,100,2015
AO,score,5,100,2015
AO,score,6,100,2015
AO,score,7,100,2015
AO,score,8,100,2015
AO,score,9,100,2015
AO,status,0,100,2015
AO,status,1,100,2015
AO,status,2,100,2015
AO,status,3,100,2015
AO,status,4,100,2015
AO,status,5,100,2015
AO,status,6,100,2015
AO,status,7,100,2015
AO,status,8,100,2015
AO,status,9,100,2015
AO,trend,1,0,2015
AO,trend,2,0,2015
AO,trend,3,0,2015
AO,trend,4,0,2015
AO,trend,5,0,2015
AO,trend,6,0,2015
AO,trend,7,0,2015
AO,trend,8,0,2015
AO,trend,9,0,2015
BD,future,0,84.97,2015
BD,future,1,84.97,2015
BD,future,2,84.97,2015
BD,future,3,84.97,2015
BD,future,4,84.97,2015
BD,future,5,84.97,2015
BD,future,6,84.97,2015
BD,future,7,84.97,2015
BD,future,8,84.97,2015
BD,future,9,84.97,2015
BD,pressures,1,,2015
BD,pressures,2,,2015
BD,pressures,3,,2015
BD,pressures,4,,2015
BD,pressures,5,,2015
BD,pressures,6,,2015
BD,pressures,7,,2015
BD,pressures,8,,2015
BD,pressures,9,,2015
BD,resilience,1,,2015
BD,resilience,2,,2015
BD,resilience,3,,2015
BD,resilience,4,,2015
BD,resilience,5,,2015
BD,resilience,6,,2015
BD,resilience,7,,2015
BD,resilience,8,,2015
BD,resilience,9,,2015
BD,score,0,84.05,2015
BD,score,1,84.05,2015
BD,score,2,84.05,2015
BD,score,3,84.05,2015
BD,score,4,84.05,2015
BD,score,5,84.05,2015
BD,score,6,84.05,2015
BD,score,7,84.05,2015
BD,score,8,84.05,2015
BD,score,9,84.05,2015
BD,status,0,83.12,2015
BD,status,1,83.12,2015
BD,status,2,83.12,2015
BD,status,3,83.12,2015
BD,status,4,83.12,2015
BD,status,5,83.12,2015
BD,status,6,83.12,2015
BD,status,7,83.12,2015
BD,status,8,83.12,2015
BD,status,9,83.12,2015
BD,trend,1,-0.16,2015
BD,trend,2,-0.16,2015
BD,trend,3,-0.16,2015
BD,trend,4,-0.16,2015
BD,trend,5,-0.16,2015
BD,trend,6,-0.16,2015
BD,trend,7,-0.16,2015
BD,trend,8,-0.16,2015
BD,trend,9,-0.16,2015
CP,future,0,95.93,2015
CP,future,1,95.93,2015
CP,future,2,95.93,2015
CP,future,3,95.93,2015
CP,future,4,95.93,2015
CP,future,5,95.93,2015
CP,future,6,95.93,2015
CP,future,7,95.93,2015
CP,future,8,95.93,2015
CP,future,9,95.93,2015
CP,pressures,1,25.23,2015
CP,pressures,2,25.23,2015
CP,pressures,3,25.23,2015
CP,pressures,4,25.23,2015
CP,pressures,5,25.23,2015
CP,pressures,6,25.23,2015
CP,pressures,7,25.23,2015
CP,pressures,8,25.23,2015
CP,pressures,9,25.23,2015
CP,resilience,1,73.84,2015
CP,resilience,2,73.84,2015
CP,resilience,3,73.84,2015
CP,resilience,4,73.84,2015
CP,resilience,5,73.84,2015
CP,resilience,6,73.84,2015
CP,resilience,7,73.84,2015
CP,resilience,8,73.84,2015
CP,resilience,9,73.84,2015
CP,score,0,90.9,2015
CP,score,1,90.9,2015
CP,score,2,90.9,2015
CP,score,3,90.9,2015
CP,score,4,90.9,2015
CP,score,5,90.9,2015
CP,score,6,90.9,2015
CP,score,7,90.9,2015
CP,score,8,90.9,2015
CP,score,9,90.9,2015
CP,status,0,85.86,2015
CP,status,1,85.86,2015
CP,status,2,85.86,2015
CP,status,3,85.86,2015
CP,status,4,85.86,2015
CP,status,5,85.86,2015
CP,status,6,85.86,2015
CP,status,7,85.86,2015
CP,status,8,85.86,2015
CP,status,9,85.86,2015
CP,trend,1,-0.06,2015
CP,trend,2,-0.06,2015
CP,trend,3,-0.06,2015
CP,trend,4,-0.06,2015
CP,trend,5,-0.06,2015
CP,trend,6,-0.06,2015
CP,trend,7,-0.06,2015
CP,trend,8,-0.06,2015
CP,trend,9,-0.06,2015
CS,future,0,57.79,2015
CS,future,1,57.79,2015
CS,future,2,57.79,2015
CS,future,3,57.79,2015
CS,future,4,57.79,2015
CS,future,5,57.79,2015
CS,future,6,57.79,2015
CS,future,7,57.79,2015
CS,future,8,57.79,2015
CS,future,9,57.79,2015
CS,pressures,1,26.98,2015
CS,pressures,2,26.98,2015
CS,pressures,3,26.98,2015
CS,pressures,4,26.98,2015
CS,pressures,5,26.98,2015
CS,pressures,6,26.98,2015
CS,pressures,7,26.98,2015
CS,pressures,8,26.98,2015
CS,pressures,9,26.98,2015
CS,resilience,1,50.92,2015
CS,resilience,2,50.92,2015
CS,resilience,3,50.92,2015
CS,resilience,4,50.92,2015
CS,resilience,5,50.92,2015
CS,resilience,6,50.92,2015
CS,resilience,7,50.92,2015
CS,resilience,8,50.92,2015
CS,resilience,9,50.92,2015
CS,score,0,61.76,2015
CS,score,1,61.76,2015
CS,score,2,61.76,2015
CS,score,3,61.76,2015
CS,score,4,61.76,2015
CS,score,5,61.76,2015
CS,score,6,61.76,2015
CS,score,7,61.76,2015
CS,score,8,61.76,2015
CS,score,9,61.76,2015
CS,status,0,65.72,2015
CS,status,1,65.72,2015
CS,status,2,65.72,2015
CS,status,3,65.72,2015
CS,status,4,65.72,2015
CS,status,5,65.72,2015
CS,status,6,65.72,2015
CS,status,7,65.72,2015
CS,status,8,65.72,2015
CS,status,9,65.72,2015
CS,trend,1,-0.3,2015
CS,trend,2,-0.3,2015
CS,trend,3,-0.3,2015
CS,trend,4,-0.3,2015
CS,trend,5,-0.3,2015
CS,trend,6,-0.3,2015
CS,trend,7,-0.3,2015
CS,trend,8,-0.3,2015
CS,trend,9,-0.3,2015
CW,future,0,72.09,2015
CW,future,1,72.09,2015
CW,future,2,72.09,2015
CW,future,3,72.09,2015
CW,future,4,72.09,2015
CW,future,5,72.09,2015
CW,future,6,72.09,2015
CW,future,7,72.09,2015
CW,future,8,72.09,2015
CW,future,9,72.09,2015
CW,pressures,1,52.43,2015
CW,pressures,2,52.43,2015
CW,pressures,3,52.43,2015
CW,pressures,4,52.43,2015
CW,pressures,5,52.43,2015
CW,pressures,6,52.43,2015
CW,pressures,7,52.43,2015
CW,pressures,8,52.43,2015
CW,pressures,9,52.43,2015
CW,resilience,1,40.18,2015
CW,resilience,2,40.18,2015
CW,resilience,3,40.18,2015
CW,resilience,4,40.18,2015
CW,resilience,5,40.18,2015
CW,resilience,6,40.18,2015
CW,resilience,7,40.18,2015
CW,resilience,8,40.18,2015
CW,resilience,9,40.18,2015
CW,score,0,74.58,2015
CW,score,1,74.58,2015
CW,score,2,74.58,2015
CW,score,3,74.58,2015
CW,score,4,74.58,2015
CW,score,5,74.58,2015
CW,score,6,74.58,2015
CW,score,7,74.58,2015
CW,score,8,74.58,2015
CW,score,9,74.58,2015
CW,status,0,77.06,2015
CW,status,1,77.06,2015
CW,status,2,77.06,2015
CW,status,3,77.06,2015
CW,status,4,77.06,2015
CW,status,5,77.06,2015
CW,status,6,77.06,2015
CW,status,7,77.06,2015
CW,status,8,77.06,2015
CW,status,9,77.06,2015
CW,trend,1,-0.04,2015
CW,trend,2,-0.04,2015
CW,trend,3,-0.04,2015
CW,trend,4,-0.04,2015
CW,trend,5,-0.04,2015
CW,trend,6,-0.04,2015
CW,trend,7,-0.04,2015
CW,trend,8,-0.04,2015
CW,trend,9,-0.04,2015
ECO,future,0,95.76,2015
ECO,future,1,,2015
ECO,future,2,,2015
ECO,future,3,,2015
ECO,future,4,,2015
ECO,future,5,100,2015
ECO,future,6,100,2015
ECO,future,7,100,2015
ECO,future,8,100,2015
ECO,future,9,78.78,2015
ECO,pressures,1,21.17,2015
ECO,pressures,2,21.17,2015
ECO,pressures,3,21.17,2015
ECO,pressures,4,21.17,2015
ECO,pressures,5,21.17,2015
ECO,pressures,6,21.17,2015
ECO,pressures,7,21.17,2015
ECO,pressures,8,21.17,2015
ECO,pressures,9,21.17,2015
ECO,resilience,1,80.37,2015
ECO,resilience,2,80.37,2015
ECO,resilience,3,80.37,2015
ECO,resilience,4,80.37,2015
ECO,resilience,5,80.37,2015
ECO,resilience,6,80.37,2015
ECO,resilience,7,80.37,2015
ECO,resilience,8,80.37,2015
ECO,resilience,9,80.37,2015
ECO,score,0,95.49,2015
ECO,score,1,,2015
ECO,score,2,,2015
ECO,score,3,,2015
ECO,score,4,,2015
ECO,score,5,100,2015
ECO,score,6,100,2015
ECO,score,7,100,2015
ECO,score,8,100,2015
ECO,score,9,77.44,2015
ECO,status,0,95.22,2015
ECO,status,1,,2015
ECO,status,2,,2015
ECO,status,3,,2015
ECO,status,4,,2015
ECO,status,5,100,2015
ECO,status,6,100,2015
ECO,status,7,100,2015
ECO,status,8,100,2015
ECO,status,9,76.1,2015
ECO,trend,1,,2015
ECO,trend,2,,2015
ECO,trend,3,,2015
ECO,trend,4,,2015
ECO,trend,5,-0.08,2015
ECO,trend,6,0,2015
ECO,trend,7,0,2015
ECO,trend,8,1,2015
ECO,trend,9,-0.24,2015
FIS,future,0,57.63,2015
FIS,future,1,57.63,2015
FIS,future,2,57.63,2015
FIS,future,3,57.63,2015
FIS,future,4,57.63,2015
FIS,future,5,57.63,2015
FIS,future,6,57.63,2015
FIS,future,7,57.63,2015
FIS,future,8,57.63,2015
FIS,future,9,57.63,2015
FIS,pressures,1,25.18,2015
FIS,pressures,2,25.18,2015
FIS,pressures,3,25.18,2015
FIS,pressures,4,25.18,2015
FIS,pressures,5,25.18,2015
FIS,pressures,6,25.18,2015
FIS,pressures,7,25.18,2015
FIS,pressures,8,25.18,2015
FIS,pressures,9,25.18,2015
FIS,resilience,1,75.9,2015
FIS,resilience,2,75.9,2015
FIS,resilience,3,75.9,2015
FIS,resilience,4,75.9,2015
FIS,resilience,5,75.9,2015
FIS,resilience,6,75.9,2015
FIS,resilience,7,75.9,2015
FIS,resilience,8,75.9,2015
FIS,resilience,9,75.9,2015
FIS,score,0,54.96,2015
FIS,score,1,54.96,2015
FIS,score,2,54.96,2015
FIS,score,3,54.96,2015
FIS,score,4,54.96,2015
FIS,score,5,54.96,2015
FIS,score,6,54.96,2015
FIS,score,7,54.96,2015
FIS,score,8,54.96,2015
FIS,score,9,54.96,2015
FIS,status,0,52.3,2015
FIS,status,1,52.3,2015
FIS,status,2,52.3,2015
FIS,status,3,52.3,2015
FIS,status,4,52.3,2015
FIS,status,5,52.3,2015
FIS,status,6,52.3,2015
FIS,status,7,52.3,2015
FIS,status,8,52.3,2015
FIS,status,9,52.3,2015
FIS,trend,1,-0.1,2015
FIS,trend,2,-0.1,2015
FIS,trend,3,-0.1,2015
FIS,trend,4,-0.1,2015
FIS,trend,5,-0.1,2015
FIS,trend,6,-0.1,2015
FIS,trend,7,-0.1,2015
FIS,trend,8,-0.1,2015
FIS,trend,9,-0.1,2015
FP,future,0,59.05,2015
FP,future,1,59.05,2015
FP,future,2,59.05,2015
FP,future,3,59.05,2015
FP,future,4,59.05,2015
FP,future,5,59.05,2015
FP,future,6,59.05,2015
FP,future,7,59.05,2015
FP,future,8,59.05,2015
FP,future,9,59.05,2015
FP,pressures,1,,2015
FP,pressures,2,,2015
FP,pressures,3,,2015
FP,pressures,4,,2015
FP,pressures,5,,2015
FP,pressures,6,,2015
FP,pressures,7,,2015
FP,pressures,8,,2015
FP,pressures,9,,2015
FP,resilience,1,,2015
FP,resilience,2,,2015
FP,resilience,3,,2015
FP,resilience,4,,2015
FP,resilience,5,,2015
FP,resilience,6,,2015
FP,resilience,7,,2015
FP,resilience,8,,2015
FP,resilience,9,,2015
FP,score,0,56.33,2015
FP,score,1,56.33,2015
FP,score,2,56.33,2015
FP,score,3,56.33,2015
FP,score,4,56.33,2015
FP,score,5,56.33,2015
FP,score,6,56.33,2015
FP,score,7,56.33,2015
FP,score,8,56.33,2015
FP,score,9,56.33,2015
FP,status,0,53.6,2015
FP,status,1,53.6,2015
FP,status,2,53.6,2015
FP,status,3,53.6,2015
FP,status,4,53.6,2015
FP,status,5,53.6,2015
FP,status,6,53.6,2015
FP,status,7,53.6,2015
FP,status,8,53.6,2015
FP,status,9,53.6,2015
FP,trend,1,-0.09,2015
FP,trend,2,-0.09,2015
FP,trend,3,-0.09,2015
FP,trend,4,-0.09,2015
FP,trend,5,-0.09,2015
FP,trend,6,-0.09,2015
FP,trend,7,-0.09,2015
FP,trend,8,-0.09,2015
FP,trend,9,-0.09,2015
HAB,future,0,77.89,2015
HAB,future,1,77.89,2015
HAB,future,2,77.89,2015
HAB,future,3,77.89,2015
HAB,future,4,77.89,2015
HAB,future,5,77.89,2015
HAB,future,6,77.89,2015
HAB,future,7,77.89,2015
HAB,future,8,77.89,2015
HAB,future,9,77.89,2015
HAB,pressures,1,25.34,2015
HAB,pressures,2,25.34,2015
HAB,pressures,3,25.34,2015
HAB,pressures,4,25.34,2015
HAB,pressures,5,25.34,2015
HAB,pressures,6,25.34,2015
HAB,pressures,7,25.34,2015
HAB,pressures,8,25.34,2015
HAB,pressures,9,25.34,2015
HAB,resilience,1,72.17,2015
HAB,resilience,2,72.17,2015
HAB,resilience,3,72.17,2015
HAB,resilience,4,72.17,2015
HAB,resilience,5,72.17,2015
HAB,resilience,6,72.17,2015
HAB,resilience,7,72.17,2015
HAB,resilience,8,72.17,2015
HAB,resilience,9,72.17,2015
HAB,score,0,76.78,2015
HAB,score,1,76.78,2015
HAB,score,2,76.78,2015
HAB,score,3,76.78,2015
HAB,score,4,76.78,2015
HAB,score,5,76.78,2015
HAB,score,6,76.78,2015
HAB,score,7,76.78,2015
HAB,score,8,76.78,2015
HAB,score,9,76.78,2015
HAB,status,0,75.66,2015
HAB,status,1,75.66,2015
HAB,status,2,75.66,2015
HAB,status,3,75.66,2015
HAB,status,4,75.66,2015
HAB,status,5,75.66,2015
HAB,status,6,75.66,2015
HAB,status,7,75.66,2015
HAB,status,8,75.66,2015
HAB,status,9,75.66,2015
HAB,trend,1,-0.19,2015
HAB,trend,2,-0.19,2015
HAB,trend,3,-0.19,2015
HAB,trend,4,-0.19,2015
HAB,trend,5,-0.19,2015
HAB,trend,6,-0.19,2015
HAB,trend,7,-0.19,2015
HAB,trend,8,-0.19,2015
HAB,trend,9,-0.19,2015
ICO,future,0,76.1,2015
ICO,future,1,76.1,2015
ICO,future,2,76.1,2015
ICO,future,3,76.1,2015
ICO,future,4,76.1,2015
ICO,future,5,76.1,2015
ICO,future,6,76.1,2015
ICO,future,7,76.1,2015
ICO,future,8,76.1,2015
ICO,future,9,76.1,2015
ICO,pressures,1,29.03,2015
ICO,pressures,2,29.03,2015
ICO,pressures,3,29.03,2015
ICO,pressures,4,29.03,2015
ICO,pressures,5,29.03,2015
ICO,pressures,6,29.03,2015
ICO,pressures,7,29.03,2015
ICO,pressures,8,29.03,2015
ICO,pressures,9,29.03,2015
ICO,resilience,1,73.87,2015
ICO,resilience,2,73.87,2015
ICO,resilience,3,73.87,2015
ICO,resilience,4,73.87,2015
ICO,resilience,5,73.87,2015
ICO,resilience,6,73.87,2015
ICO,resilience,7,73.87,2015
ICO,resilience,8,73.87,2015
ICO,resilience,9,73.87,2015
ICO,score,0,70.52,2015
ICO,score,1,70.52,2015
ICO,score,2,70.52,2015
ICO,score,3,70.52,2015
ICO,score,4,70.52,2015
ICO,score,5,70.52,2015
ICO,score,6,70.52,2015
ICO,score,7,70.52,2015
ICO,score,8,70.52,2015
ICO,score,9,70.52,2015
ICO,status,0,64.94,2015
ICO,status,1,64.94,2015
ICO,status,2,64.94,2015
ICO,status,3,64.94,2015
ICO,status,4,64.94,2015
ICO,status,5,64.94,2015
ICO,status,6,64.94,2015
ICO,status,7,64.94,2015
ICO,status,8,64.94,2015
ICO,status,9,64.94,2015
ICO,trend,1,0.04,2015
ICO,trend,2,0.04,2015
ICO,trend,3,0.04,2015
ICO,trend,4,0.04,2015
ICO,trend,5,0.04,2015
ICO,trend,6,0.04,2015
ICO,trend,7,0.04,2015
ICO,trend,8,0.04,2015
ICO,trend,9,0.04,2015
Index,future,0,75.62,2015
Index,future,1,72.71,2015
Index,future,2,72.71,2015
Index,future,3,72.71,2015
Index,future,4,72.71,2015
Index,future,5,78.16,2015
Index,future,6,78.16,2015
Index,future,7,78.16,2015
Index,future,8,78.16,2015
Index,future,9,77.1,2015
Index,score,0,74.53,2015
Index,score,1,71.5,2015
Index,score,2,71.5,2015
Index,score,3,71.5,2015
Index,score,4,71.5,2015
Index,score,5,77.13,2015
Index,score,6,77.2,2015
Index,score,7,77.2,2015
Index,score,8,77.2,2015
Index,score,9,76.07,2015
LE,future,0,97.88,2015
LE,future,1,NaN,2015
LE,future,2,NaN,2015
LE,future,3,NaN,2015
LE,future,4,NaN,2015
LE,future,5,100,2015
LE,future,6,100,2015
LE,future,7,100,2015
LE,future,8,100,2015
LE,future,9,89.39,2015
LE,pressures,1,,2015
LE,pressures,2,,2015
LE,pressures,3,,2015
LE,pressures,4,,2015
LE,pressures,5,,2015
LE,pressures,6,,2015
LE,pressures,7,,2015
LE,pressures,8,,2015
LE,pressures,9,,2015
LE,resilience,1,,2015
LE,resilience,2,,2015
LE,resilience,3,,2015
LE,resilience,4,,2015
LE,resilience,5,,2015
LE,resilience,6,,2015
LE,resilience,7,,2015
LE,resilience,8,,2015
LE,resilience,9,,2015
LE,score,0,97.6,2015
LE,score,1,NaN,2015
LE,score,2,NaN,2015
LE,score,3,NaN,2015
LE,score,4,NaN,2015
LE,score,5,99.27,2015
LE,score,6,100,2015
LE,score,7,100,2015
LE,score,8,100,2015
LE,score,9,88.72,2015
LE,status,0,97.32,2015
LE,status,1,NaN,2015
LE,status,2,NaN,2015
LE,status,3,NaN,2015
LE,status,4,NaN,2015
LE,status,5,98.55,2015
LE,status,6,100,2015
LE,status,7,100,2015
LE,status,8,100,2015
LE,status,9,88.05,2015
LE,trend,1,NaN,2015
LE,trend,2,NaN,2015
LE,trend,3,NaN,2015
LE,trend,4,NaN,2015
