rgn_id,stock_id,year,bbmsy
3,Scomber_japonicus-77,2003,0.259
3,Scomber_japonicus-77,2004,0.262
3,Scomber_japonicus-77,2005,0.24
3,Scomber_japonicus-77,2006,0.328
3,Scomber_japonicus-77,2007,0.463
3,Scomber_japonicus-77,2008,0.68
3,Scomber_japonicus-77,2009,0.356467849362073
3,Scomber_japonicus-77,2010,0.376682164538321
3,Scomberomorus_cavalla-31,2001,2.185
3,Scomberomorus_cavalla-31,2002,2.22
3,Scomberomorus_cavalla-31,2003,2.35
3,Scomberomorus_cavalla-31,2004,2.51
3,Scomberomorus_cavalla-31,2005,2.71
3,Scomberomorus_cavalla-31,2006,2.99
3,Scomberomorus_cavalla-31,2007,3.15
3,Scomberomorus_cavalla-31,2008,3.2
3,Scomberomorus_cavalla-31,2009,3.26
3,Scomberomorus_cavalla-31,2010,3.24
3,Scomberomorus_maculatus-31,2001,1.015
3,Scomberomorus_maculatus-31,2002,1.02
3,Scomberomorus_maculatus-31,2003,1.065
3,Scomberomorus_maculatus-31,2004,1.14
3,Scomberomorus_maculatus-31,2005,1.22
3,Scomberomorus_maculatus-31,2006,1.315
3,Scomberomorus_maculatus-31,2007,1.335
3,Scomberomorus_maculatus-31,2008,1.435
3,Scomberomorus_maculatus-31,2009,1.53
3,Scomberomorus_maculatus-31,2010,1.515
3,Squalus_acanthias-21,2001,0.491555402928365
3,Squalus_acanthias-21,2002,0.468307055298168
3,Squalus_acanthias-21,2003,0.455970367374463
3,Squalus_acanthias-21,2004,0.451628994393248
3,Squalus_acanthias-21,2005,0.451043645081325
3,Squalus_acanthias-21,2006,0.450943684279835
3,Squalus_acanthias-21,2007,0.450348503376244
3,Squalus_acanthias-21,2008,0.44693786250293
3,Squalus_acanthias-21,2009,0.441819790719414
3,Squalus_acanthias-21,2010,0.434602370451785
3,Thunnus_alalunga-21,2001,0.42
3,Thunnus_alalunga-21,2002,0.55
3,Thunnus_alalunga-21,2003,0.68
3,Thunnus_alalunga-21,2004,0.73
3,Thunnus_alalunga-21,2005,0.73
3,Thunnus_alalunga-21,2006,0.65
3,Thunnus_alalunga-21,2007,0.63
3,Thunnus_alalunga-31,2001,0.42
3,Thunnus_alalunga-31,2002,0.55
3,Thunnus_alalunga-31,2003,0.68
3,Thunnus_alalunga-31,2004,0.73
3,Thunnus_alalunga-31,2005,0.73
3,Thunnus_alalunga-31,2006,0.65
3,Thunnus_alalunga-31,2007,0.63
3,Thunnus_alalunga-31,2008,0.710417780271106
3,Thunnus_alalunga-31,2009,0.675941509870369
3,Thunnus_alalunga-31,2010,0.641307261990351
3,Thunnus_alalunga-61,2001,1.35
3,Thunnus_alalunga-61,2002,1.3
3,Thunnus_alalunga-61,2003,1.22
3,Thunnus_alalunga-61,2004,1.25
3,Thunnus_alalunga-61,2005,1.26
3,Thunnus_alalunga-61,2006,1.21
3,Thunnus_alalunga-61,2007,1.19
3,Thunnus_alalunga-61,2008,1.16
3,Thunnus_alalunga-61,2009,1.18
3,Thunnus_alalunga-61,2010,0.473843265367172
3,Thunnus_alalunga-77,2001,1.47
3,Thunnus_alalunga-77,2002,1.5
3,Thunnus_alalunga-77,2003,1.48
3,Thunnus_alalunga-77,2004,1.43
3,Thunnus_alalunga-77,2005,1.37
3,Thunnus_alalunga-77,2006,1.38
3,Thunnus_alalunga-77,2007,1.39
3,Thunnus_alalunga-77,2008,1.27472830573485
3,Thunnus_alalunga-77,2009,1.30281091756875
3,Thunnus_alalunga-77,2010,1.296387580701
3,Thunnus_albacares-21,2001,0.71
3,Thunnus_albacares-21,2002,0.63
3,Thunnus_albacares-21,2003,0.59
3,Thunnus_albacares-21,2004,0.58
3,Thunnus_albacares-21,2005,0.57
3,Thunnus_albacares-21,2006,0.58
3,Thunnus_albacares-21,2007,0.6
3,Thunnus_albacares-21,2008,0.63
3,Thunnus_albacares-21,2009,0.65
3,Thunnus_albacares-21,2010,0.67
3,Thunnus_albacares-31,2001,0.71
3,Thunnus_albacares-31,2002,0.63
3,Thunnus_albacares-31,2003,0.59
3,Thunnus_albacares-31,2004,0.58
3,Thunnus_albacares-31,2005,0.57
3,Thunnus_albacares-31,2006,0.58
3,Thunnus_albacares-31,2007,0.6
3,Thunnus_albacares-31,2008,0.63
3,Thunnus_albacares-31,2009,0.65
3,Thunnus_albacares-31,2010,0.67
3,Thunnus_albacares-61,2001,0.452764710004097
3,Thunnus_albacares-61,2002,0.442948443812001
3,Thunnus_albacares-61,2003,0.431848743913532
3,Thunnus_albacares-61,2004,0.421920094703867
3,Thunnus_albacares-61,2005,0.419040640117125
3,Thunnus_albacares-61,2006,0.423982372199516
3,Thunnus_albacares-61,2007,0.43191037819254
3,Thunnus_albacares-61,2008,0.443435468243685
3,Thunnus_albacares-61,2009,0.457565966773628
3,Thunnus_albacares-61,2010,0.47121013471977
3,Thunnus_albacares-67,2001,2.12
3,Thunnus_albacares-67,2002,1.38
3,Thunnus_albacares-67,2003,1.05
3,Thunnus_albacares-67,2004,0.947
3,Thunnus_albacares-67,2005,0.675
3,Thunnus_albacares-67,2006,0.698
3,Thunnus_albacares-67,2007,0.966
3,Thunnus_albacares-67,2008,1.35
3,Thunnus_albacares-67,2009,1.02
3,Thunnus_albacares-67,2010,0.713
3,Thunnus_albacares-77,2001,2.12
3,Thunnus_albacares-77,2002,1.38
3,Thunnus_albacares-77,2003,1.05
3,Thunnus_albacares-77,2004,0.947
3,Thunnus_albacares-77,2005,0.675
3,Thunnus_albacares-77,2006,0.698
3,Thunnus_albacares-77,2007,0.966
3,Thunnus_albacares-77,2008,1.35
3,Thunnus_albacares-77,2009,1.02
3,Thunnus_albacares-77,2010,0.713
3,Thunnus_atlanticus-31,2001,1.15433087771223
3,Thunnus_atlanticus-31,2002,1.10681137244812
3,Thunnus_atlanticus-31,2003,1.06768747156068
3,Thunnus_atlanticus-31,2004,0.989720886513214
3,Thunnus_atlanticus-31,2005,0.886132002714948
3,Thunnus_atlanticus-31,2006,0.806743235931292
3,Thunnus_atlanticus-31,2007,0.763771582261105
3,Thunnus_atlanticus-31,2008,0.705147517552614
3,Thunnus_atlanticus-31,2009,0.643343961310524
3,Thunnus_atlanticus-31,2010,0.599751841988199
3,Thunnus_obesus-21,2001,0.82
3,Thunnus_obesus-21,2002,0.81
3,Thunnus_obesus-21,2003,0.85
3,Thunnus_obesus-21,2004,0.85
3,Thunnus_obesus-21,2005,0.85
3,Thunnus_obesus-21,2006,0.9
3,Thunnus_obesus-21,2007,0.94
3,Thunnus_obesus-21,2008,0.97
3,Thunnus_obesus-21,2009,1.01
3,Thunnus_obesus-21,2010,1.02
3,Thunnus_obesus-31,2001,0.82
3,Thunnus_obesus-31,2002,0.81
3,Thunnus_obesus-31,2003,0.85
3,Thunnus_obesus-31,2004,0.85
3,Thunnus_obesus-31,2005,0.85
3,Thunnus_obesus-31,2006,0.9
3,Thunnus_obesus-31,2007,0.94
3,Thunnus_obesus-31,2008,0.97
3,Thunnus_obesus-31,2009,1.01
3,Thunnus_obesus-31,2010,1.02
3,Thunnus_obesus-61,2001,0.588733658237871
3,Thunnus_obesus-61,2002,0.549948118672608
3,Thunnus_obesus-61,2003,0.515462464924795
3,Thunnus_obesus-61,2004,0.48997818270694
3,Thunnus_obesus-61,2005,0.470569199179635
3,Thunnus_obesus-61,2006,0.456991940367222
3,Thunnus_obesus-61,2007,0.450719949783065
3,Thunnus_obesus-61,2008,0.445614021604321
3,Thunnus_obesus-61,2009,0.442278181286435
3,Thunnus_obesus-61,2010,0.442061977175228
3,Thunnus_obesus-67,2001,1.55
3,Thunnus_obesus-67,2002,1.14
3,Thunnus_obesus-67,2003,0.835
3,Thunnus_obesus-67,2004,0.759
3,Thunnus_obesus-67,2005,0.906
3,Thunnus_obesus-67,2006,1.03
3,Thunnus_obesus-67,2007,1.05
3,Thunnus_obesus-67,2008,1.08
3,Thunnus_obesus-67,2009,1.23
3,Thunnus_obesus-67,2010,1.24
3,Thunnus_obesus-77,2001,1.55
3,Thunnus_obesus-77,2002,1.14
3,Thunnus_obesus-77,2003,0.835
3,Thunnus_obesus-77,2004,0.759
3,Thunnus_obesus-77,2005,0.906
3,Thunnus_obesus-77,2006,1.03
3,Thunnus_obesus-77,2007,1.05
3,Thunnus_obesus-77,2008,1.08
3,Thunnus_obesus-77,2009,1.23
3,Thunnus_obesus-77,2010,1.24
3,Thunnus_thynnus-21,2001,0.38
3,Thunnus_thynnus-21,2002,0.37
3,Thunnus_thynnus-21,2003,0.35
3,Thunnus_thynnus-21,2004,0.36
3,Thunnus_thynnus-21,2005,0.38
3,Thunnus_thynnus-21,2006,0.38
3,Thunnus_thynnus-21,2007,0.4
3,Thunnus_thynnus-21,2008,0.41
3,Thunnus_thynnus-21,2009,0.41
3,Thunnus_thynnus-21,2010,0.465467693508426
3,Thunnus_thynnus-31,2001,0.38
3,Thunnus_thynnus-31,2002,0.37
3,Thunnus_thynnus-31,2003,0.35
3,Thunnus_thynnus-31,2004,0.36
3,Thunnus_thynnus-31,2005,0.38
3,Thunnus_thynnus-31,2006,0.38
3,Thunnus_thynnus-31,2007,0.4
3,Thunnus_thynnus-31,2008,0.41
3,Thunnus_thynnus-31,2009,0.41
3,Elops_saurus-31,2001,1.24838875110366
3,Elops_saurus-31,2002,1.31658557437112
3,Elops_saurus-31,2003,1.37412373558068
3,Elops_saurus-31,2004,1.45271056211278
3,Elops_saurus-31,2005,1.45987650390581
3,Elops_saurus-31,2006,1.41831903018596
3,Elops_saurus-31,2007,1.35080027373358
3,Elops_saurus-31,2008,1.28019180881102
3,Elops_saurus-31,2009,1.20357873347926
3,Elops_saurus-31,2010,1.15727853708725
3,Lutjanus_synagris-31,2001,0.542922693458886
3,Lutjanus_synagris-31,2002,0.514841046130106
3,Lutjanus_synagris-31,2003,0.496218658575891
3,Lutjanus_synagris-31,2004,0.485002707092018
3,Lutjanus_synagris-31,2005,0.480320016591601
3,Lutjanus_synagris-31,2006,0.476370134502604
3,Lutjanus_synagris-31,2007,0.47351313641309
3,Lutjanus_synagris-31,2008,0.473734469795042
3,Lutjanus_synagris-31,2009,0.476910440945454
3,Lutjanus_synagris-31,2010,0.478746913566334
3,Ocyurus_chrysurus-31,2001,1.21796264167819
3,Ocyurus_chrysurus-31,2002,1.22839418203875
3,Ocyurus_chrysurus-31,2003,1.24442592358462
3,Ocyurus_chrysurus-31,2004,1.25916005623089
3,Ocyurus_chrysurus-31,2005,1.2718656671014
3,Ocyurus_chrysurus-31,2006,1.27632957353665
3,Ocyurus_chrysurus-31,2007,1.27473233126029
3,Ocyurus_chrysurus-31,2008,1.25893550495106
3,Ocyurus_chrysurus-31,2009,1.23295477958293
3,Ocyurus_chrysurus-31,2010,1.2065384624532
3,Rhomboplites_aurorubens-31,2001,1.31
3,Rhomboplites_aurorubens-31,2002,1.26
3,Rhomboplites_aurorubens-31,2003,1.14
3,Rhomboplites_aurorubens-31,2004,1.09
3,Rhomboplites_aurorubens-31,2005,1.01
3,Rhomboplites_aurorubens-31,2006,0.952
3,Rhomboplites_aurorubens-31,2007,0.899
3,Rhomboplites_aurorubens-31,2008,0.801
3,Rhomboplites_aurorubens-31,2009,1.10456102260673
3,Rhomboplites_aurorubens-31,2010,1.05467972398368
3,Makaira_nigricans-21,2001,0.71
3,Makaira_nigricans-21,2002,0.66
3,Makaira_nigricans-21,2003,0.65
3,Makaira_nigricans-21,2004,0.6
3,Makaira_nigricans-21,2005,0.62
3,Makaira_nigricans-21,2006,0.62
3,Makaira_nigricans-21,2007,0.64
3,Makaira_nigricans-21,2008,0.6
3,Makaira_nigricans-21,2009,0.55
3,Makaira_nigricans-21,2010,0.55
3,Makaira_nigricans-31,2001,0.71
3,Makaira_nigricans-31,2002,0.66
3,Makaira_nigricans-31,2003,0.65
3,Makaira_nigricans-31,2004,0.6
3,Makaira_nigricans-31,2005,0.62
3,Makaira_nigricans-31,2006,0.62
3,Makaira_nigricans-31,2007,0.64
3,Makaira_nigricans-31,2008,0.6
3,Makaira_nigricans-31,2009,0.55
3,Makaira_nigricans-31,2010,0.55
3,Makaira_mazara-61,2001,0.985267969195543
3,Makaira_mazara-61,2002,0.997290976517468
3,Makaira_mazara-61,2003,1.00903229836326
3,Makaira_mazara-61,2004,0.967475891321069
3,Makaira_mazara-61,2005,0.88216710808483
3,Makaira_mazara-61,2006,0.780625399787864
3,Makaira_mazara-61,2007,0.669000533099064
3,Makaira_mazara-61,2008,0.551014921475304
3,Makaira_mazara-61,2009,0.484749302819599
3,Makaira_mazara-61,2010,0.458555709412936
3,Makaira_mazara-77,2001,0.831047662838482
3,Makaira_mazara-77,2002,0.789145248943491
3,Makaira_mazara-77,2003,0.728032688073422
3,Makaira_mazara-77,2004,0.66775007512746
3,Makaira_mazara-77,2005,0.603681344559793
3,Makaira_mazara-77,2006,0.54720617129238
3,Makaira_mazara-77,2007,0.499196664600141
3,Makaira_mazara-77,2008,0.475249202985175
3,Makaira_mazara-77,2009,0.464636423511307
3,Makaira_mazara-77,2010,0.460497165360524
3,Kajikia_albida-31,2001,0.39
3,Kajikia_albida-31,2002,0.37
3,Kajikia_albida-31,2003,0.38
3,Kajikia_albida-31,2004,0.4
3,Kajikia_albida-31,2005,0.41
3,Kajikia_albida-31,2006,0.41
3,Kajikia_albida-31,2007,0.43
3,Kajikia_albida-31,2008,0.42
3,Kajikia_albida-31,2009,0.4
3,Kajikia_albida-31,2010,0.4
3,Kajikia_audax-61,2001,0.33
3,Kajikia_audax-61,2002,0.4
3,Kajikia_audax-61,2003,0.49
3,Kajikia_audax-61,2004,0.64
3,Kajikia_audax-61,2005,0.74
3,Kajikia_audax-61,2006,0.73
3,Kajikia_audax-61,2007,0.67
3,Kajikia_audax-61,2008,0.6
3,Kajikia_audax-61,2009,0.41
3,Kajikia_audax-61,2010,0.35
3,Kajikia_audax-77,2001,1.06
3,Kajikia_audax-77,2002,0.964
3,Kajikia_audax-77,2003,0.777
3,Kajikia_audax-77,2004,0.832
3,Kajikia_audax-77,2005,0.961
3,Kajikia_audax-77,2006,1.06
3,Kajikia_audax-77,2007,1.25
3,Kajikia_audax-77,2008,1.27
3,Kajikia_audax-77,2009,1.52
3,Kajikia_audax-77,2010,0.474492588820709
3,Xiphias_gladius-21,2001,0.76
3,Xiphias_gladius-21,2002,0.81
3,Xiphias_gladius-21,2003,0.86
3,Xiphias_gladius-21,2004,0.89
3,Xiphias_gladius-21,2005,0.91
3,Xiphias_gladius-21,2006,0.92
3,Xiphias_gladius-21,2007,0.95
3,Xiphias_gladius-21,2008,0.97
3,Xiphias_gladius-21,2009,1.02
3,Xiphias_gladius-21,2010,0.562384377677441
3,Xiphias_gladius-31,2001,0.76
3,Xiphias_gladius-31,2002,0.81
3,Xiphias_gladius-31,2003,0.86
3,Xiphias_gladius-31,2004,0.89
3,Xiphias_gladius-31,2005,0.91
3,Xiphias_gladius-31,2006,0.92
3,Xiphias_gladius-31,2007,0.95
3,Xiphias_gladius-31,2008,0.97
3,Xiphias_gladius-31,2009,1.02
3,Xiphias_gladius-31,2010,1.04018787670007
3,Xiphias_gladius-61,2001,0.651323595519635
3,Xiphias_gladius-61,2002,0.625224023310358
3,Xiphias_gladius-61,2003,0.60631213026259
3,Xiphias_gladius-61,2004,0.589889014269925
3,Xiphias_gladius-61,2005,0.572288159513701
3,Xiphias_gladius-61,2006,0.553580393536306
3,Xiphias_gladius-61,2007,0.531031245664068
3,Xiphias_gladius-61,2008,0.50694118157657
3,Xiphias_gladius-61,2009,0.488580411733563
3,Xiphias_gladius-61,2010,0.478603795251826
3,Xiphias_gladius-67,2001,4.38
3,Xiphias_gladius-67,2002,4.76
3,Xiphias_gladius-67,2003,4.93
3,Xiphias_gladius-67,2004,5.03
3,Xiphias_gladius-67,2005,5.25
3,Xiphias_gladius-67,2006,6.0
3,Xiphias_gladius-67,2007,6.93
3,Xiphias_gladius-67,2008,7.32
3,Xiphias_gladius-67,2009,8.03
3,Xiphias_gladius-67,2010,8.96
3,Xiphias_gladius-77,2001,4.38
3,Xiphias_gladius-77,2002,4.76
3,Xiphias_gladius-77,2003,4.93
3,Xiphias_gladius-77,2004,5.03
3,Xiphias_gladius-77,2005,5.25
3,Xiphias_gladius-77,2006,6.0
3,Xiphias_gladius-77,2007,6.93
3,Xiphias_gladius-77,2008,7.32
3,Xiphias_gladius-77,2009,8.03
3,Xiphias_gladius-77,2010,8.96
3,Salmo_salar-21,2001,0.397416558194173
3,Salmo_salar-21,2002,0.398011316104197
3,Salmo_salar-21,2003,0.4005769249093
3,Salmo_salar-21,2004,0.404560093250447
3,Salmo_salar-21,2005,0.410735443548005
3,Salmo_salar-21,2006,0.415148953216327
3,Salmo_salar-21,2007,0.421125211388323
3,Salmo_salar-21,2008,0.427690075988036
3,Salmo_salar-21,2009,0.436647458912428
3,Salmo_salar-21,2010,0.44561698347670903
3,Oncorhynchus_gorbuscha-61,2001,1.29522833846228
3,Oncorhynchus_gorbuscha-61,2002,1.27108744842918
3,Oncorhynchus_gorbuscha-61,2003,1.24948595210913
3,Oncorhynchus_gorbuscha-61,2004,1.24587531947434
3,Oncorhynchus_gorbuscha-61,2005,1.23363764326118
3,Oncorhynchus_gorbuscha-61,2006,1.22465876474542
3,Oncorhynchus_gorbuscha-61,2007,1.19696340582186
3,Oncorhynchus_gorbuscha-61,2008,1.1733336821516
3,Oncorhynchus_gorbuscha-61,2009,1.11953525767343
3,Oncorhynchus_gorbuscha-61,2010,1.0687936475518
3,Oncorhynchus_gorbuscha-67,2001,1.25614163844087
3,Oncorhynchus_gorbuscha-67,2002,1.28273478833051
3,Oncorhynchus_gorbuscha-67,2003,1.2909742095482999
3,Oncorhynchus_gorbuscha-67,2004,1.31334923408395
3,Oncorhynchus_gorbuscha-67,2005,1.28470100792281
3,Oncorhynchus_gorbuscha-67,2006,1.2921754838733
3,Oncorhynchus_gorbuscha-67,2007,1.26491025638179
3,Oncorhynchus_gorbuscha-67,2008,1.26714957913648
3,Oncorhynchus_gorbuscha-67,2009,1.25894738637008
3,Oncorhynchus_gorbuscha-67,2010,1.27010701921378
3,Oncorhynchus_keta-61,2001,1.44926540691776
3,Oncorhynchus_keta-61,2002,1.43147524820279
3,Oncorhynchus_keta-61,2003,1.42008495952692
3,Oncorhynchus_keta-61,2004,1.41450167055244
3,Oncorhynchus_keta-61,2005,1.4183264796998
3,Oncorhynchus_keta-61,2006,1.40944848694481
3,Oncorhynchus_keta-61,2007,1.39449233255768
3,Oncorhynchus_keta-61,2008,1.35916606090144
3,Oncorhynchus_keta-61,2009,1.28259414481896
3,Oncorhynchus_keta-61,2010,1.17354116495232
3,Oncorhynchus_keta-67,2001,0.627609045328371
3,Oncorhynchus_keta-67,2002,0.609009332808475
3,Oncorhynchus_keta-67,2003,0.598866234758812
3,Oncorhynchus_keta-67,2004,0.587345769914373
3,Oncorhynchus_keta-67,2005,0.584255938742429
3,Oncorhynchus_keta-67,2006,0.569283479053328
3,Oncorhynchus_keta-67,2007,0.55532238932996
3,Oncorhynchus_keta-67,2008,0.539024986886459
3,Oncorhynchus_keta-67,2009,0.526669449395894
3,Oncorhynchus_keta-67,2010,0.509874239464769
3,Oncorhynchus_nerka-61,2001,1.39668324027217
3,Oncorhynchus_nerka-61,2002,1.3895332947748
3,Oncorhynchus_nerka-61,2003,1.36394205780736
3,Oncorhynchus_nerka-61,2004,1.34376321652725
3,Oncorhynchus_nerka-61,2005,1.30955785500529
3,Oncorhynchus_nerka-61,2006,1.27306755127456
3,Oncorhynchus_nerka-61,2007,1.22584486678929
3,Oncorhynchus_nerka-61,2008,1.17218394243173
3,Oncorhynchus_nerka-61,2009,1.11667519464688
3,Oncorhynchus_nerka-61,2010,1.06005913238784
3,Oncorhynchus_nerka-67,2001,0.446884405530314
3,Oncorhynchus_nerka-67,2002,0.464570267781432
3,Oncorhynchus_nerka-67,2003,0.479179828297708
3,Oncorhynchus_nerka-67,2004,0.494302481904833
3,Oncorhynchus_nerka-67,2005,0.509096688124923
3,Oncorhynchus_nerka-67,2006,0.517711591041819
3,Oncorhynchus_nerka-67,2007,0.516115331118908
3,Oncorhynchus_nerka-67,2008,0.51260532857484
3,Oncorhynchus_nerka-67,2009,0.509012505068576
3,Oncorhynchus_nerka-67,2010,0.498731152324942
3,Oncorhynchus_tshawytscha-61,2001,1.16380200250487
3,Oncorhynchus_tshawytscha-61,2002,1.20033922671583
3,Oncorhynchus_tshawytscha-61,2003,1.25046419144465
3,Oncorhynchus_tshawytscha-61,2004,1.3052285329585
3,Oncorhynchus_tshawytscha-61,2005,1.33223261863162
3,Oncorhynchus_tshawytscha-61,2006,1.32893718762541
3,Oncorhynchus_tshawytscha-61,2007,1.32756941114683
3,Oncorhynchus_tshawytscha-61,2008,1.29924416079464
3,Oncorhynchus_tshawytscha-61,2009,1.27125623443141
3,Oncorhynchus_tshawytscha-61,2010,1.24775391264978
3,Oncorhynchus_tshawytscha-67,2001,0.397215132222901
3,Oncorhynchus_tshawytscha-67,2002,0.417155937560174
3,Oncorhynchus_tshawytscha-67,2003,0.432165795751291
3,Oncorhynchus_tshawytscha-67,2004,0.435278439129257
3,Oncorhynchus_tshawytscha-67,2005,0.428784927302201
3,Oncorhynchus_tshawytscha-67,2006,0.417294759020099
3,Oncorhynchus_tshawytscha-67,2007,0.409433895613675
3,Oncorhynchus_tshawytscha-67,2008,0.408289086021593
3,Oncorhynchus_tshawytscha-67,2009,0.419309050027109
3,Oncorhynchus_tshawytscha-67,2010,0.439622215357036
3,Oncorhynchus_tshawytscha-77,2001,0.510159236705673
3,Oncorhynchus_tshawytscha-77,2002,0.500636134205797
3,Oncorhynchus_tshawytscha-77,2003,0.472496448682675
3,Oncorhynchus_tshawytscha-77,2004,0.420569008147158
3,Oncorhynchus_tshawytscha-77,2005,0.367243686715519
3,Oncorhynchus_tshawytscha-77,2006,0.311159028513888
3,Oncorhynchus_tshawytscha-77,2007,0.267757815942426
3,Oncorhynchus_tshawytscha-77,2008,0.249204412641838
3,Oncorhynchus_tshawytscha-77,2009,0.266546754345094
3,Oncorhynchus_tshawytscha-77,2010,0.314273774276392
3,Oncorhynchus_kisutch-61,2001,1.42871513503283
3,Oncorhynchus_kisutch-61,2002,1.44273165716631
3,Oncorhynchus_kisutch-61,2003,1.46324595456717
3,Oncorhynchus_kisutch-61,2004,1.46484731383352
3,Oncorhynchus_kisutch-61,2005,1.48187197292018
3,Oncorhynchus_kisutch-61,2006,1.50439010024101
3,Oncorhynchus_kisutch-61,2007,1.48870756888498
3,Oncorhynchus_kisutch-61,2008,1.43877933323855
3,Oncorhynchus_kisutch-61,2009,1.3807127763602
3,Oncorhynchus_kisutch-61,2010,1.26663702915413
3,Salvelinus_alpinus_alpinus-18,2001,0.411179281603451
3,Salvelinus_alpinus_alpinus-18,2002,0.415995268394373
3,Salvelinus_alpinus_alpinus-18,2003,0.42090937983671
3,Salvelinus_alpinus_alpinus-18,2004,0.425634015498088
3,Salvelinus_alpinus_alpinus-18,2005,0.430439438342834
3,Salvelinus_alpinus_alpinus-18,2006,0.435531207171659
3,Salvelinus_alpinus_alpinus-18,2007,0.440748600523399
3,Salvelinus_alpinus_alpinus-18,2008,0.445788547504686
3,Salvelinus_alpinus_alpinus-18,2009,0.45091326111377
3,Salvelinus_alpinus_alpinus-18,2010,0.455795036449438
3,Mallotus_villosus-61,2001,0.375615716311393
3,Mallotus_villosus-61,2002,0.368305318410274
3,Mallotus_villosus-61,2003,0.366208412816374
3,Mallotus_villosus-61,2004,0.367322849262927
3,Mallotus_villosus-61,2005,0.371660448477122
3,Mallotus_villosus-61,2006,0.377820306463641
3,Mallotus_villosus-61,2007,0.385550102249448
3,Mallotus_villosus-61,2008,0.395548118059763
3,Mallotus_villosus-61,2009,0.409187463449827
3,Mallotus_villosus-61,2010,0.426218568476076
3,Lutjanus_griseus-31,2001,1.35650951051771
3,Lutjanus_griseus-31,2002,1.35114032926713
3,Lutjanus_griseus-31,2003,1.32435557521315
3,Lutjanus_griseus-31,2004,1.26738250566181
3,Lutjanus_griseus-31,2005,1.1792875397838
3,Lutjanus_griseus-31,2006,1.08709142985296
3,Lutjanus_griseus-31,2007,0.990705276005945
3,Lutjanus_griseus-31,2008,0.86543722795363
3,Lutjanus_griseus-31,2009,0.746998184497637
3,Lutjanus_griseus-31,2010,0.659310369399563
3,Anguilla_rostrata-21,2001,0.341989266676448
3,Anguilla_rostrata-21,2002,0.343063767581312
3,Anguilla_rostrata-21,2003,0.347457561271827
3,Anguilla_rostrata-21,2004,0.356318705026503
3,Anguilla_rostrata-21,2005,0.36993888815332
3,Anguilla_rostrata-21,2006,0.380617365269481
3,Anguilla_rostrata-21,2007,0.387203217902509
3,Anguilla_rostrata-21,2008,0.399026409159537
3,Anguilla_rostrata-21,2009,0.413480478949486
3,Anguilla_rostrata-21,2010,0.428000186147199
3,Gadus_macrocephalus-61,2001,0.992344894776353
3,Gadus_macrocephalus-61,2002,0.999891399121186
3,Gadus_macrocephalus-61,2003,1.0162171487833
3,Gadus_macrocephalus-61,2004,1.03851588029969
3,Gadus_macrocephalus-61,2005,1.06229123618277
3,Gadus_macrocephalus-61,2006,1.08657536324594
3,Gadus_macrocephalus-61,2007,1.10826954736785
3,Gadus_macrocephalus-61,2008,1.12511341737631
3,Gadus_macrocephalus-61,2009,1.13896677289574
3,Gadus_macrocephalus-61,2010,1.14446179950774
3,Gadus_macrocephalus-67,2001,1.27
3,Gadus_macrocephalus-67,2002,1.245
3,Gadus_macrocephalus-67,2003,1.165
3,Gadus_macrocephalus-67,2004,1.135
3,Gadus_macrocephalus-67,2005,1.09
3,Gadus_macrocephalus-67,2006,0.9975
3,Gadus_macrocephalus-67,2007,0.9125
3,Gadus_macrocephalus-67,2008,0.837
3,Gadus_macrocephalus-67,2009,0.817
3,Gadus_macrocephalus-67,2010,0.9095
3,Urophycis_tenuis-21,2001,0.27
3,Urophycis_tenuis-21,2002,0.273
3,Urophycis_tenuis-21,2003,0.301
3,Urophycis_tenuis-21,2004,0.287
3,Urophycis_tenuis-21,2005,0.285
3,Urophycis_tenuis-21,2006,0.307
3,Urophycis_tenuis-21,2007,0.352
3,Urophycis_tenuis-21,2008,0.385090831954614
3,Urophycis_tenuis-21,2009,0.400319482692166
3,Urophycis_tenuis-21,2010,0.42010549217216
3,Eleginus_gracilis-61,2001,1.18611032907199
3,Eleginus_gracilis-61,2002,1.12450375708342
3,Eleginus_gracilis-61,2003,1.09479841197686
3,Eleginus_gracilis-61,2004,1.11201437949832
3,Eleginus_gracilis-61,2005,1.15707873458266
3,Eleginus_gracilis-61,2006,1.21007363596419
3,Eleginus_gracilis-61,2007,1.26425368098484
3,Eleginus_gracilis-61,2008,1.31361003596649
3,Eleginus_gracilis-61,2009,1.31827825722361
3,Eleginus_gracilis-61,2010,1.29429999930191
3,Theragra_chalcogramma-61,2001,0.794
3,Theragra_chalcogramma-61,2002,0.854
3,Theragra_chalcogramma-61,2003,0.9775
3,Theragra_chalcogramma-61,2004,1.165
3,Theragra_chalcogramma-61,2005,1.28
3,Theragra_chalcogramma-61,2006,1.47
3,Theragra_chalcogramma-61,2007,1.565
3,Theragra_chalcogramma-61,2008,1.545
3,Theragra_chalcogramma-61,2009,1.44
3,Theragra_chalcogramma-61,2010,1.38
3,Theragra_chalcogramma-67,2001,1.117
3,Theragra_chalcogramma-67,2002,1.0235
3,Theragra_chalcogramma-67,2003,1.0505
3,Theragra_chalcogramma-67,2004,1.083
3,Theragra_chalcogramma-67,2005,1.081
3,Theragra_chalcogramma-67,2006,0.9485
3,Theragra_chalcogramma-67,2007,0.8115
3,Theragra_chalcogramma-67,2008,0.671
3,Theragra_chalcogramma-67,2009,0.7025
3,Theragra_chalcogramma-67,2010,0.8555
